square_fit_area,weather_conditions,temperature,city,soil_color,humidity,rainfall,future_yield,alternative_crop,suitable_fertilizer
94.93966818807999,Cloudy,28.965558421654734,Nagpur,Brown,93.83889372753862,87.0747131887884,199.94164747023333,Maize,DAP
96.59757127438138,Cloudy,37.590446744967764,Mumbai,Red,83.77216786786876,290.72346007822637,232.03021285076747,Maize,DAP
81.03133746352965,Rainy,17.774870348045265,Pune,Brown,79.2175005769457,15.479434064450437,220.93011810352394,Pulses,Organic
31.156763148163698,Cloudy,19.428036440060488,Aurangabad,Black,38.04669021222311,104.71218373580217,60.90640538761261,Maize,DAP
10.669539286632004,Rainy,25.71662060973712,Pune,Red,35.928594811068805,25.35863269305194,61.82489233614333,Pulses,Organic
68.73906962470353,Rainy,18.167818380855973,Nashik,Black,88.85835836398601,256.08132180401043,166.454102820203,Cotton,Potash
44.57509688022053,Rainy,29.157403593102188,Pune,Black,59.89110715202186,210.90483676122693,110.56472879064181,Pulses,Organic
13.081785249633104,Cloudy,24.960011665235612,Nagpur,Red,61.595359264066225,240.10121634471878,41.450788005874784,Maize,DAP
50.02251410101575,Rainy,22.11489486339796,Nagpur,Yellow,89.34551630091212,158.1838535285918,139.34662069137707,Pulses,Organic
4.404463590406621,Rainy,19.249745325440934,Nagpur,Black,73.50016713425518,107.31600590144139,3.1504508537275395,Pulses,Organic
91.02271980579943,Sunny,23.383455958705255,Mumbai,Brown,42.5585068631474,0.6820858815378195,190.03032104369316,Wheat,Urea
26.619218178401674,Rainy,30.19898377080855,Nagpur,Yellow,44.77092602911524,83.37819361287427,89.89940190025156,Cotton,Potash
66.58970615104421,Rainy,29.39463027223529,Pune,Yellow,30.446401832438433,154.3660640298344,196.64405004651715,Pulses,Organic
31.859396532851683,Sunny,19.090600005255844,Aurangabad,Red,79.74690657590953,199.30861094282506,56.96880170569687,Rice,NPK
52.48673409660327,Sunny,18.122995268515837,Nagpur,Brown,63.99281609461396,68.68122643762702,154.57036086103736,Rice,NPK
55.12431765498469,Cloudy,15.666919065221814,Pune,Brown,96.49747389859222,41.67025388644028,140.22211542530366,Maize,DAP
19.300591097027176,Rainy,15.310639844848307,Mumbai,Yellow,79.98089608737875,60.48445860896143,49.34801040799181,Pulses,Organic
96.9888781486913,Cloudy,36.99526089299213,Mumbai,Black,37.22068625365967,106.222815507336,265.2457808461075,Maize,DAP
77.73814951275034,Cloudy,16.127221400134747,Aurangabad,Black,41.307902195748866,44.51348736044288,235.54541677914267,Maize,DAP
94.01039521485473,Sunny,33.280527746831154,Aurangabad,Brown,65.12072527483281,47.0452003263335,269.80474716087485,Rice,NPK
89.58790769233724,Cloudy,36.799627406123925,Pune,Yellow,94.74119180639127,13.125510002026598,281.7453265227931,Maize,DAP
60.19209790229743,Rainy,17.45144621406144,Aurangabad,Yellow,47.307576291864706,257.01755830633584,144.91589978890838,Pulses,Organic
92.26554926728856,Sunny,25.90753559582544,Aurangabad,Yellow,87.79061413387075,65.92758721822273,172.99879800407138,Rice,NPK
9.76075770314003,Rainy,39.05757457935692,Mumbai,Red,51.85906940949726,246.57073171838613,70.34142470562486,Cotton,Potash
20.402303379495375,Rainy,35.85346651308963,Pune,Brown,48.89280326890447,131.49281584117156,84.68676605000032,Cotton,Potash
5.477501602143269,Sunny,27.242600796446375,Aurangabad,Brown,93.09749245313469,189.73134441408274,28.94123487064445,Wheat,Urea
33.20770274556317,Rainy,34.06427781978882,Pune,Black,33.306911445085696,22.710640847458595,113.2403078397872,Cotton,Potash
39.47905167925872,Sunny,35.834440610791596,Nagpur,Black,76.25187271136907,175.0741496340554,155.30911934725552,Rice,NPK
27.863554145615694,Rainy,23.700674079717984,Mumbai,Brown,33.02172599968562,86.99862095199052,78.84374216372453,Cotton,Potash
83.04501340604101,Sunny,37.303822921749024,Mumbai,Brown,86.05346506000907,28.562985945358722,193.7288673140611,Rice,NPK
36.31857934266534,Cloudy,26.76183299192892,Mumbai,Black,88.05830484688546,272.46974885035064,96.79651003466984,Maize,DAP
28.812516459050695,Rainy,28.19518408897075,Nashik,Brown,92.53496022617557,181.08841270484726,76.32176879003136,Cotton,Potash
54.7269122326666,Sunny,39.992690945545775,Pune,Black,43.02630431158423,72.51228817320569,200.31675754831195,Wheat,Urea
14.951498272501501,Rainy,36.08257415380403,Nagpur,Brown,38.714870914848035,125.8944032167221,81.08755603989917,Pulses,Organic
80.41750109464992,Rainy,24.0442501443245,Aurangabad,Red,65.24745325906935,107.0700402239116,148.62055910252565,Pulses,Organic
8.380513724297312,Rainy,15.258639911817498,Nagpur,Red,49.01428350920392,210.17389975734642,23.4661265639834,Cotton,Potash
98.70180672345121,Sunny,30.65435184484737,Pune,Yellow,72.44082305729457,182.2299528082482,221.18248178075294,Wheat,Urea
77.45223216036908,Cloudy,32.597835653202694,Mumbai,Brown,65.96231033995302,5.934652818566044,226.50685885535435,Maize,DAP
20.67285247188307,Cloudy,31.270067253584493,Nashik,Black,40.13964771577987,59.34809688140204,83.77630448111854,Maize,DAP
1.5466895952366375,Cloudy,39.19655877908033,Pune,Brown,81.74893456962397,143.43839167225846,41.66491259538274,Maize,DAP
81.73068141702858,Sunny,36.57427568330361,Pune,Brown,86.26490649681513,133.64573767613717,279.9665191799906,Wheat,Urea
70.9788770409141,Cloudy,26.220792329516215,Aurangabad,Yellow,97.413011567595,155.00246458305915,128.37037998588843,Maize,DAP
73.17170963605774,Sunny,16.571437186809526,Nagpur,Black,57.687721345279755,214.4432499918944,176.65846490527449,Wheat,Urea
77.35576432190862,Rainy,26.90146923754992,Nagpur,Brown,53.6414454837088,204.60269954946813,147.94744796606832,Cotton,Potash
8.330420521674945,Rainy,32.23110049905058,Aurangabad,Black,43.45838592139569,111.84402664259743,51.07857824090112,Pulses,Organic
36.48810712588299,Cloudy,30.192745205675116,Nashik,Brown,42.6605538646439,263.2744883815786,135.9093419043082,Maize,DAP
12.471036892987842,Sunny,28.453426692772123,Mumbai,Yellow,52.473729976598975,18.87977113455562,51.59177890225324,Rice,NPK
86.44723916168375,Rainy,26.720473950381034,Mumbai,Black,98.72716916479877,175.35296853351795,202.92991260670155,Pulses,Organic
62.70651455592824,Sunny,22.344046825684657,Nashik,Brown,36.45810723069094,284.90564777085893,203.3349019826781,Rice,NPK
33.75890446041227,Sunny,21.93366904311573,Aurangabad,Red,48.155634145423846,164.72443134759638,120.66622155750701,Rice,NPK
7.29227667831634,Rainy,27.50578697314505,Pune,Black,36.018487781252915,136.5318902438568,51.10154046047713,Pulses,Organic
31.787249849850557,Sunny,19.015078660741224,Nagpur,Yellow,49.154197491501634,40.175276608927334,95.95270907185387,Wheat,Urea
33.19314888064796,Rainy,23.51713558937004,Pune,Red,36.46810027714935,243.05672858148338,103.03962347491004,Pulses,Organic
73.23101165546834,Rainy,23.099481867752488,Nagpur,Black,65.58162067292197,112.13846701227361,173.05734870700852,Cotton,Potash
64.1181896641661,Rainy,29.678320039605023,Pune,Black,60.68489574642214,210.3737728454064,196.2114089322573,Cotton,Potash
88.83406151505633,Sunny,16.667057509075615,Aurangabad,Black,42.183523127059416,59.26406412211711,211.43791477501014,Wheat,Urea
47.74927759103298,Rainy,35.74171700662738,Aurangabad,Black,42.23655256426303,12.55896087964472,127.48682429194055,Cotton,Potash
12.83983034789187,Sunny,29.059459509610054,Nashik,Brown,73.8276351603575,91.64023575840017,39.57808967896375,Wheat,Urea
71.6112339350765,Rainy,31.770667019398385,Pune,Brown,57.09849372933803,84.42415843706725,174.20868838585213,Cotton,Potash
76.31771981307284,Rainy,32.57734759398582,Pune,Black,33.933645571327986,262.0425760581823,164.54260682367752,Cotton,Potash
56.56644255938013,Cloudy,22.287103421063414,Nashik,Yellow,94.41348198369477,259.40213357542615,108.42949032104934,Maize,DAP
77.32575081550154,Cloudy,26.759289184621665,Nashik,Brown,58.34667400668603,160.1682667804142,214.71783116473304,Maize,DAP
49.88576404007468,Cloudy,38.90614889674168,Aurangabad,Black,71.37332883996817,5.699683671658084,121.2401824871426,Maize,DAP
52.750550108817414,Sunny,34.16763094992037,Aurangabad,Black,91.97883649428616,68.49739887614281,148.38306456295234,Wheat,Urea
43.326560817496414,Sunny,39.23892188057963,Pune,Yellow,58.15112980915535,191.70377826402995,163.61389621623573,Rice,NPK
3.5164935476654238,Rainy,33.65635862865721,Aurangabad,Yellow,87.44620275878745,30.422520429110268,29.3821006155516,Pulses,Organic
11.681251272337141,Rainy,19.390003492712935,Aurangabad,Yellow,94.0326557222065,210.18667941583413,16.108993930795442,Cotton,Potash
4.111489382986691,Rainy,16.613397096116906,Pune,Red,42.18471685643591,3.5886788876230424,15.048955866039968,Cotton,Potash
64.00463071511426,Rainy,29.44153591799159,Nashik,Black,92.47447220023162,204.76103261078111,157.08062428988052,Pulses,Organic
32.12124212655634,Sunny,23.945331992565237,Pune,Yellow,38.38827126944647,253.36177285781383,112.93860518205219,Wheat,Urea
51.34849842530557,Rainy,21.886447753454256,Mumbai,Black,49.258918656553305,140.76531589383487,136.77768960072277,Pulses,Organic
90.84908091868321,Rainy,35.18027491063543,Pune,Brown,86.57480133551655,248.7242970330113,223.8446446189249,Cotton,Potash
25.67993068573862,Cloudy,24.174831677048683,Mumbai,Black,93.04791838013281,234.45831997316088,53.037437763832784,Maize,DAP
41.62790938052734,Rainy,22.925024243357598,Pune,Black,77.88971518611399,201.4257450503031,114.94870338983092,Cotton,Potash
75.79956271576182,Rainy,36.24968982922526,Mumbai,Red,37.33780946657449,133.5447844193501,170.3471576842169,Cotton,Potash
23.651018383670625,Rainy,36.1571834121615,Mumbai,Brown,66.60945938333268,81.57121332044815,95.71765682592341,Cotton,Potash
8.621011073050507,Sunny,23.909165943876417,Pune,Brown,70.084387633484,258.2591886506606,38.68661773142719,Wheat,Urea
29.685393838463035,Cloudy,35.81246752464915,Aurangabad,Red,49.730181100046025,194.57711389888448,103.48054338379318,Maize,DAP
16.960907438146435,Rainy,36.26946225831651,Nagpur,Yellow,99.39070648302784,239.40505057517285,60.861431923028974,Pulses,Organic
93.04006758191473,Rainy,25.598263375741656,Aurangabad,Yellow,53.493956980157805,165.59007831866757,176.03716764686564,Cotton,Potash
81.00391757687729,Cloudy,16.66182825522929,Mumbai,Black,44.71783385059815,51.55993034817741,174.81661883552454,Maize,DAP
63.706971894531925,Rainy,15.039616111658503,Pune,Red,37.70952200564342,293.8313818540609,129.05999213281282,Cotton,Potash
87.27459842858406,Sunny,28.082311572224874,Pune,Yellow,56.49508826111966,54.821625437291225,170.45811037825575,Rice,NPK
80.56353561301233,Rainy,23.60188733425889,Pune,Brown,78.48330841522375,273.372450307471,173.4990400084787,Cotton,Potash
19.470435829717548,Sunny,39.92829735395915,Pune,Red,46.19919653047383,62.441593813492204,107.13354019437122,Rice,NPK
89.3633408505078,Sunny,34.3102749906821,Nagpur,Yellow,83.86809522245161,112.12483252393076,285.0316657631301,Rice,NPK
54.394881949649424,Rainy,34.031886408760315,Nashik,Brown,39.478088740520896,132.025033361228,177.0070621530292,Pulses,Organic
80.93657536124219,Cloudy,38.88106920718359,Mumbai,Red,60.83275516849995,276.4127968584435,216.56941473472267,Maize,DAP
89.71303869242583,Sunny,37.19310994733302,Nagpur,Black,79.16616180742287,266.45957127391904,314.1646354764617,Wheat,Urea
32.48234402221452,Cloudy,22.95468698640972,Aurangabad,Black,39.47165818813464,246.9662933857308,99.30746938361776,Maize,DAP
11.895140528239999,Rainy,19.14968054009691,Nashik,Brown,71.84895469964842,113.00254424872028,24.01344348398455,Pulses,Organic
23.565581091652227,Sunny,33.64730662663706,Nashik,Yellow,85.92667586918338,1.3479740486760483,73.34667587173728,Wheat,Urea
43.28367107399937,Rainy,24.456847342071825,Pune,Yellow,71.68842274024446,204.4749960322558,115.92086024388718,Cotton,Potash
81.98346182632682,Cloudy,26.82931629077391,Nagpur,Red,65.80247470292622,123.28615033956115,187.1881129599637,Maize,DAP
86.212327742378,Rainy,30.759943281870672,Aurangabad,Brown,88.68096872419885,227.11745785123068,241.1708292008496,Cotton,Potash
1.6882609225878795,Rainy,37.69681692338102,Pune,Yellow,98.97942450008516,238.45561382506506,25.186780526840316,Pulses,Organic
51.56398295517901,Sunny,25.47719384177415,Pune,Black,42.69190666486223,131.91702087522725,147.95552052224167,Rice,NPK
42.32368931172912,Rainy,34.582922255484036,Mumbai,Brown,78.39424389292759,224.4307695950845,123.39913492499448,Cotton,Potash
22.988673236602295,Rainy,21.708494781866435,Nashik,Black,35.64602880376757,251.98118415590324,88.45555214566487,Cotton,Potash
12.866671366034598,Rainy,32.449294773090344,Aurangabad,Brown,32.9988716781763,278.54283948045,82.73575573158588,Pulses,Organic
34.423901968959164,Sunny,15.039485526947797,Nashik,Red,49.65732791617071,174.73659974681829,90.43638234199433,Wheat,Urea
94.3480606873394,Cloudy,36.78768033726587,Nagpur,Yellow,97.96438519688158,233.54363071796476,210.8464430886903,Maize,DAP
32.99709027005477,Cloudy,15.759489498861562,Mumbai,Yellow,68.65369559582564,148.36946106289415,84.29939852825645,Maize,DAP
52.36027155259325,Rainy,32.81884386906461,Pune,Yellow,48.77899407687878,12.498900128988621,138.72848443619242,Pulses,Organic
70.59887693062261,Sunny,16.156454731532097,Mumbai,Black,39.28102674834712,46.56642833975501,228.17691062068678,Wheat,Urea
36.9993306355501,Rainy,21.656142484850086,Pune,Yellow,94.41283821093353,38.467352771901034,90.81100558750089,Pulses,Organic
97.20642618937511,Cloudy,27.430060088913827,Mumbai,Brown,55.365660731000844,51.52967703464366,228.37761363905793,Maize,DAP
96.282282199269,Sunny,25.498467133705955,Pune,Black,51.46880892708988,3.0638248838529725,279.9956990093498,Rice,NPK
25.926447286711053,Cloudy,19.795902865025266,Nashik,Red,90.05744023993036,257.61204697954577,49.39866812714872,Maize,DAP
50.22760208334616,Cloudy,23.345372792730934,Nashik,Black,72.30819821976095,168.0447959847037,99.61813128519015,Maize,DAP
30.786952671860195,Sunny,33.19265925152418,Nashik,Red,41.804527814913904,114.9450009033803,123.37317957229119,Rice,NPK
29.199208943369293,Sunny,31.731427314491206,Nashik,Black,59.50573720634202,122.93366147309254,90.4996880719265,Rice,NPK
4.651807788098747,Rainy,16.795364594097894,Mumbai,Yellow,94.97617476739956,139.00532811566086,-3.6386230793602863,Cotton,Potash
61.34686906400979,Rainy,33.682895639322155,Pune,Red,93.08425021950481,22.165050125877773,141.45865793776676,Pulses,Organic
50.765223299657286,Cloudy,16.326147029925707,Nashik,Yellow,34.90768549070176,82.39962347397606,150.18114778051427,Maize,DAP
6.096396373748946,Sunny,28.573159727494613,Mumbai,Black,48.802923492683554,255.48793112762544,57.76141188520686,Wheat,Urea
28.585999959424534,Sunny,21.501568701054765,Pune,Red,40.81775786204046,223.10257086419534,90.3551076821021,Rice,NPK
90.91832271069872,Rainy,29.692253188995473,Mumbai,Brown,67.36681999808414,169.02166147617234,198.06934246844344,Pulses,Organic
24.71662717603027,Cloudy,21.533209898522546,Nashik,Brown,82.49883219212228,144.2111954009889,53.18832073754822,Maize,DAP
15.344592337031086,Cloudy,39.62394924064577,Nagpur,Black,50.68802478091773,77.69195549726982,90.99199463688298,Maize,DAP
49.45582326747874,Rainy,22.743204593188295,Mumbai,Red,83.05972541697253,141.37649089413162,129.26599278450635,Cotton,Potash
98.57939495694947,Sunny,21.0490158918624,Nashik,Brown,76.81009011484176,179.35658282004442,201.50129722439658,Rice,NPK
24.96347187963854,Rainy,21.961632272883648,Aurangabad,Yellow,80.97555465852618,213.7913854294742,63.15469401859834,Cotton,Potash
67.54141919318198,Rainy,37.41182143148238,Pune,Yellow,96.37705993118571,49.99205632569714,236.76233892929375,Cotton,Potash
76.40034191754305,Rainy,30.905470716733618,Nashik,Black,59.7228302550692,243.9330805412332,237.75226928476707,Pulses,Organic
24.52611685524757,Rainy,33.26710243551941,Aurangabad,Yellow,53.979761722803545,103.74338311014675,99.73963955945456,Cotton,Potash
73.0934185125741,Sunny,37.95026275235876,Mumbai,Yellow,77.86930456921814,150.97742498710662,237.38738316666846,Wheat,Urea
37.41053013920607,Rainy,37.796812121125186,Mumbai,Yellow,86.52899990344531,182.37129497889975,117.66973587247705,Pulses,Organic
63.59827722876437,Sunny,33.47364616446819,Aurangabad,Brown,43.40117041964902,146.42854686630997,229.84616620397205,Wheat,Urea
63.71944136532858,Rainy,19.945610721033074,Aurangabad,Red,89.2759720570333,171.58707124623572,141.1565436252532,Cotton,Potash
54.04169372340109,Cloudy,36.084333016875135,Pune,Black,34.0496743699364,33.45703940486137,157.7505282259754,Maize,DAP
9.938687235386421,Sunny,20.094400854776595,Mumbai,Red,30.44756264532137,129.64663653259055,42.69819550161144,Rice,NPK
83.69494706333455,Cloudy,33.5724703524608,Aurangabad,Red,41.08990045843256,84.14024128086791,214.02834484494312,Maize,DAP
32.75722643220185,Rainy,32.140076663621855,Nagpur,Red,98.50670308812627,25.807846166061054,88.56521422624418,Cotton,Potash
19.46533252958557,Rainy,33.972221253511165,Nagpur,Brown,66.64957643324435,57.494767689598284,94.87129601618693,Pulses,Organic
5.036739013921627,Rainy,28.31714201784539,Aurangabad,Yellow,33.25971880598765,180.73336992823752,57.5405831049237,Cotton,Potash
59.49840137563594,Sunny,30.96815455623049,Pune,Black,99.80229788347991,59.005920795435095,187.5467275232659,Rice,NPK
68.07887182238596,Cloudy,38.83300201085638,Mumbai,Red,82.14378783789158,54.319203035728,145.57224079302767,Maize,DAP
2.642195063857759,Sunny,17.52721485435537,Nagpur,Yellow,88.66035531658514,165.8491297159909,0.9258035896359367,Wheat,Urea
51.69721277162882,Sunny,22.7211818695405,Aurangabad,Brown,44.90583685360584,271.41075201209554,147.14278963474797,Wheat,Urea
23.42308174459586,Rainy,30.28392532745956,Aurangabad,Red,37.38146039654504,236.60785519194891,75.43090612517756,Pulses,Organic
64.87210625053554,Cloudy,39.10135325328723,Nashik,Yellow,66.0559459902344,271.5267331559551,192.81126125631238,Maize,DAP
18.262276471494154,Rainy,17.38936119156503,Aurangabad,Brown,84.05229789975698,174.89406068895454,23.419692136877163,Cotton,Potash
69.40283607214413,Sunny,15.56373053825216,Pune,Yellow,74.64464566229483,122.97886813758215,108.29430628403792,Rice,NPK
39.286799283753204,Rainy,16.3937399617582,Nagpur,Black,74.17415320627197,218.89240966258302,60.341683023800385,Cotton,Potash
93.73626888493672,Cloudy,16.31014216152997,Nashik,Yellow,82.99672585818239,78.40920845479528,239.6156297185802,Maize,DAP
14.614573470453331,Rainy,37.695396444435104,Nagpur,Yellow,45.89145778874584,23.416187401621112,90.77706460437659,Pulses,Organic
34.76556875397559,Cloudy,33.031447698345616,Nagpur,Black,76.30634972676926,103.38443781934068,120.05098974401257,Maize,DAP
12.233878602818319,Cloudy,31.92765915490696,Pune,Black,57.447746839475016,89.77100924610522,62.67301017729347,Maize,DAP
92.54466820957772,Rainy,28.064320506545236,Aurangabad,Yellow,34.88274397242375,202.66167834514266,198.5488295715251,Pulses,Organic
87.85659598471712,Sunny,34.5488154243038,Pune,Black,44.14998243703697,165.4088036435443,200.3503437354086,Wheat,Urea
26.536221143800404,Rainy,18.89119981903977,Aurangabad,Yellow,85.58026174434248,41.47889521673566,41.76637103019595,Pulses,Organic
66.33842055738373,Sunny,24.798529744710933,Nashik,Red,92.71514886563199,272.55125393114093,140.67211801619766,Rice,NPK
81.90499781992037,Sunny,27.25010626910859,Pune,Yellow,49.79752680698638,178.00168215144126,272.105496662323,Wheat,Urea
55.96488034834677,Rainy,17.760237441918157,Pune,Brown,43.32526566039775,137.30526762713305,147.7995322666838,Cotton,Potash
53.43540725724464,Sunny,25.487842733437923,Mumbai,Black,31.870715297162235,281.15847813559606,137.31366829361423,Rice,NPK
24.943376799144716,Sunny,22.912544481565508,Pune,Red,96.33881720107684,29.190554639370248,36.62376066574112,Rice,NPK
10.217174012784023,Rainy,15.889553644836566,Mumbai,Black,77.86984475246456,236.87788144191532,18.515598929385867,Pulses,Organic
89.82436003737935,Rainy,18.41838506823088,Aurangabad,Black,96.99210735302123,109.3996517160028,205.9114759142657,Cotton,Potash
90.14138765916971,Rainy,34.10092057918679,Aurangabad,Black,90.46944280793883,208.61692527719148,251.6563102422829,Pulses,Organic
63.67704427005353,Sunny,15.450947737616112,Aurangabad,Brown,53.83266148832854,279.2176282943036,116.56350814175724,Rice,NPK
34.56394931382137,Cloudy,38.356332477409026,Mumbai,Brown,37.887813202885475,155.31392414562518,137.67773184894358,Maize,DAP
35.57174788665343,Sunny,17.160615811180936,Aurangabad,Yellow,64.93397564020964,6.791647028624204,69.26826563323017,Rice,NPK
72.8696122081537,Cloudy,34.98095235508646,Nagpur,Brown,31.87696584723697,8.654469051701385,257.86404328966825,Maize,DAP
89.81391573530513,Rainy,37.46541352358677,Pune,Black,40.49416397004148,99.16824572561295,192.28956191239087,Cotton,Potash
88.82155600224661,Cloudy,38.52838962126118,Mumbai,Red,46.340284031055845,234.49746581851855,211.83733211349644,Maize,DAP
78.20767903990476,Rainy,36.686925587399315,Aurangabad,Red,76.59526173011326,86.47840292207482,214.6298099670117,Pulses,Organic
64.5611329692745,Rainy,22.18875098563608,Nagpur,Red,65.69142317678673,100.3405802658653,127.96483629484155,Pulses,Organic
9.329856534509835,Cloudy,23.327178283461926,Pune,Black,51.169368927895846,235.3382139592706,36.71424993172329,Maize,DAP
17.001242695366763,Rainy,25.663642465251897,Pune,Brown,69.5337879433938,34.85675217578426,39.017793500175436,Cotton,Potash
89.95686466418084,Cloudy,18.48241723517752,Aurangabad,Red,38.76418542218571,254.04388858886568,152.10767140034952,Maize,DAP
61.036476906299406,Rainy,15.556811376680596,Nagpur,Black,82.89956887730287,79.73775466623196,162.92001669346166,Pulses,Organic
1.9105081100463353,Sunny,36.72804035702586,Mumbai,Black,79.84245971272989,15.366921308672465,33.51885373863696,Wheat,Urea
11.045682743737178,Sunny,28.85321790526141,Aurangabad,Red,45.155187297637056,35.20281192110678,53.246559384190064,Rice,NPK
66.68667514169752,Rainy,30.218073554455408,Pune,Red,72.44740890434147,285.7664660216471,140.3869808778659,Cotton,Potash
1.50109680077565,Rainy,38.17471187044488,Pune,Yellow,65.23118230080667,135.39718651316053,40.75302810638203,Cotton,Potash
16.919997090332366,Cloudy,31.628004452840393,Pune,Yellow,34.25714182948598,76.93143179953742,90.1503504957205,Maize,DAP
55.324645147292024,Sunny,32.27133760849534,Aurangabad,Black,49.47077417852941,156.38128505375855,213.41614456091114,Rice,NPK
69.49762457157664,Cloudy,34.67421621091856,Nashik,Yellow,99.96378928166968,204.7039960181401,198.3720948351907,Maize,DAP
65.54416469075746,Rainy,17.908711246435093,Nashik,Yellow,36.96749627775712,95.6395224132208,186.69881606705542,Pulses,Organic
23.20266163659542,Rainy,24.004053830344787,Nashik,Red,65.44879149155125,217.5813609483072,61.120573616057285,Cotton,Potash
71.50574291340605,Cloudy,39.205198192584156,Nagpur,Yellow,89.4533628230204,75.67561527216061,227.9899164532739,Maize,DAP
24.48765966218321,Rainy,38.073251952515164,Aurangabad,Black,51.04563111036148,33.701169613212166,95.2572839407066,Cotton,Potash
33.21457011776751,Sunny,37.101882407754616,Pune,Red,48.249604729562535,164.91246611072845,147.36843802118813,Rice,NPK
74.9026491066844,Cloudy,26.30221275847431,Nagpur,Yellow,92.35551361832266,45.33560276823909,210.98462920558882,Maize,DAP
65.31365700567426,Sunny,36.42982383967014,Nashik,Yellow,51.33809628871012,282.14546360974197,215.08914035203847,Rice,NPK
